Local time,open,high,low,close,volume
19.07.2004 00:00:00.000 GMT+0300,108.777,108.877,108.088,108.265,602741.5058
20.07.2004 00:00:00.000 GMT+0300,108.22,108.842,108.092,108.697,611148.9922
21.07.2004 00:00:00.000 GMT+0300,108.72,110.302,108.355,109.825,608030.6044
22.07.2004 00:00:00.000 GMT+0300,109.803,109.976,109.252,109.818,609370.4942
23.07.2004 00:00:00.000 GMT+0300,109.793,110.264,109.614,110.212,609591.6962
26.07.2004 00:00:00.000 GMT+0300,110.165,110.219,109.412,109.993,608632.2939
27.07.2004 00:00:00.000 GMT+0300,109.978,111.218,109.6,110.95,609162.2041
28.07.2004 00:00:00.000 GMT+0300,110.939,111.901,110.808,111.673,612053.5927
29.07.2004 00:00:00.000 GMT+0300,111.658,112.488,111.488,111.986,611683.9004
30.07.2004 00:00:00.000 GMT+0300,112.003,112.235,111.088,111.381,613415.501
01.08.2004 00:00:00.000 GMT+0300,111.381,111.381,111.375,111.375,0
02.08.2004 00:00:00.000 GMT+0300,111.298,111.413,110.58,110.745,614323.1045
03.08.2004 00:00:00.000 GMT+0300,110.762,111.163,110.415,110.581,604773.8984
04.08.2004 00:00:00.000 GMT+0300,110.549,111.741,110.526,111.14,610241.9014
05.08.2004 00:00:00.000 GMT+0300,111.156,111.84,110.811,111.832,612521.8087
06.08.2004 00:00:00.000 GMT+0300,111.848,111.904,109.83,110.507,610848.2033
09.08.2004 00:00:00.000 GMT+0300,110.45,110.925,110.141,110.629,606852.0069
10.08.2004 00:00:00.000 GMT+0300,110.64,111.494,110.413,111.313,608511.9053
11.08.2004 00:00:00.000 GMT+0300,111.295,111.472,110.642,110.95,608843.5957
12.08.2004 00:00:00.000 GMT+0300,110.93,111.244,110.465,110.913,607684.8009
13.08.2004 00:00:00.000 GMT+0300,110.92,112.102,110.48,110.74,610503.9063
16.08.2004 00:00:00.000 GMT+0300,110.648,111.005,110.346,110.503,602100.792
17.08.2004 00:00:00.000 GMT+0300,110.503,110.615,109.895,110.092,615191.8077
18.08.2004 00:00:00.000 GMT+0300,110.079,110.171,109.291,109.367,612141.3897
19.08.2004 00:00:00.000 GMT+0300,109.36,109.628,109.056,109.39,608838.5918
20.08.2004 00:00:00.000 GMT+0300,109.352,109.755,108.952,109.133,609899.2959
23.08.2004 00:00:00.000 GMT+0300,109.217,109.907,109.096,109.84,604457.5976
24.08.2004 00:00:00.000 GMT+0300,109.852,110.065,109.372,109.64,610141.4063
25.08.2004 00:00:00.000 GMT+0300,109.615,110.491,109.432,110.193,615723.7999
26.08.2004 00:00:00.000 GMT+0300,110.188,110.301,109.283,109.685,615781.213
27.08.2004 00:00:00.000 GMT+0300,109.687,109.771,109.012,109.683,610682.6016
30.08.2004 00:00:00.000 GMT+0300,109.821,110.44,109.535,109.889,611981.5957
31.08.2004 00:00:00.000 GMT+0300,109.875,110.219,108.75,109.177,609482.003
01.09.2004 00:00:00.000 GMT+0300,109.165,109.748,108.952,109.54,606142.7959
02.09.2004 00:00:00.000 GMT+0300,109.528,109.655,109.232,109.486,604712.4022
03.09.2004 00:00:00.000 GMT+0300,109.48,110.712,109.114,110.502,618296.5967
06.09.2004 00:00:00.000 GMT+0300,110.5,110.626,109.946,110.17,602636.9033
07.09.2004 00:00:00.000 GMT+0300,110.144,110.248,109.232,109.365,608183.8955
08.09.2004 00:00:00.000 GMT+0300,109.374,109.805,109.072,109.365,602127.0976
09.09.2004 00:00:00.000 GMT+0300,109.372,110.022,109.162,109.692,601147.7003
10.09.2004 00:00:00.000 GMT+0300,109.692,110.304,109.215,109.687,598711.4004
13.09.2004 00:00:00.000 GMT+0300,109.643,110.359,109.287,110.05,605176.2959
14.09.2004 00:00:00.000 GMT+0300,110.017,110.14,109.353,109.651,609533.6944
15.09.2004 00:00:00.000 GMT+0300,109.662,110.395,109.305,110.04,596340.2002
16.09.2004 00:00:00.000 GMT+0300,110.045,110.092,109.466,109.601,608276.6036
17.09.2004 00:00:00.000 GMT+0300,109.59,110.257,109.358,109.825,600395.1964
20.09.2004 00:00:00.000 GMT+0300,109.81,110.157,109.694,109.901,597503.3007
21.09.2004 00:00:00.000 GMT+0300,109.893,110.181,109.584,109.67,599948.793
22.09.2004 00:00:00.000 GMT+0300,109.656,110.746,109.6,110.619,598581.1007
23.09.2004 00:00:00.000 GMT+0300,110.607,110.915,110.271,110.807,599597.6045
24.09.2004 00:00:00.000 GMT+0300,110.808,110.875,110.328,110.64,602837.7061
27.09.2004 00:00:00.000 GMT+0300,110.625,111.411,110.447,111.299,598012.1065
28.09.2004 00:00:00.000 GMT+0300,111.313,111.708,111.137,111.365,604112.3984
29.09.2004 00:00:00.000 GMT+0300,111.376,111.42,110.664,110.875,601177.1963
30.09.2004 00:00:00.000 GMT+0300,110.868,111.238,109.802,110.032,597695.7101
01.10.2004 00:00:00.000 GMT+0300,110.044,110.591,109.813,110.54,604821.4023
04.10.2004 00:00:00.000 GMT+0300,110.529,111.205,110.48,110.965,602612.0039
05.10.2004 00:00:00.000 GMT+0300,110.952,111.353,110.675,111.16,597516.4014
06.10.2004 00:00:00.000 GMT+0300,111.15,111.462,110.995,111.336,604354.9922
07.10.2004 00:00:00.000 GMT+0300,111.362,111.443,110.961,111.235,606137.5029
08.10.2004 00:00:00.000 GMT+0300,111.202,111.263,109.305,109.547,611270.4073
11.10.2004 00:00:00.000 GMT+0300,109.51,109.595,109.134,109.387,595989.503
12.10.2004 00:00:00.000 GMT+0300,109.363,110.096,109.226,109.707,598397.0917
13.10.2004 00:00:00.000 GMT+0300,109.697,110.197,109.407,109.764,598942.6992
14.10.2004 00:00:00.000 GMT+0300,109.773,109.849,109.147,109.691,601040.9092
15.10.2004 00:00:00.000 GMT+0300,109.668,109.696,108.816,109.321,602774.7062
18.10.2004 00:00:00.000 GMT+0300,109.281,109.595,109.097,109.281,605184.1026
19.10.2004 00:00:00.000 GMT+0300,109.274,109.454,108.259,108.376,597785.2998
20.10.2004 00:00:00.000 GMT+0300,108.378,108.684,108.123,108.256,602929.2939
21.10.2004 00:00:00.000 GMT+0300,108.226,108.411,107.343,107.5,606618.1054
22.10.2004 00:00:00.000 GMT+0300,107.498,107.749,107.168,107.276,601661.3046
25.10.2004 00:00:00.000 GMT+0300,107.228,107.387,106.231,106.758,608976.6035
26.10.2004 00:00:00.000 GMT+0300,106.733,107.004,106.416,106.734,606464.9014
27.10.2004 00:00:00.000 GMT+0300,106.74,107.144,106.242,106.459,601138.4941
28.10.2004 00:00:00.000 GMT+0300,106.491,106.93,105.915,106.314,598446.7041
29.10.2004 00:00:00.000 GMT+0300,106.298,106.388,105.778,105.817,600893.0039
01.11.2004 00:00:00.000 GMT+0200,105.919,106.573,105.743,106.458,601535.6925
02.11.2004 00:00:00.000 GMT+0200,106.437,106.752,106.015,106.067,602700.6085
03.11.2004 00:00:00.000 GMT+0200,106.035,106.894,105.945,106.238,605428.2071
04.11.2004 00:00:00.000 GMT+0200,106.244,106.504,105.726,106.032,605824.9893
05.11.2004 00:00:00.000 GMT+0200,106.023,106.608,105.514,105.577,597774.1035
08.11.2004 00:00:00.000 GMT+0200,105.375,105.778,105.282,105.489,602667.8046
09.11.2004 00:00:00.000 GMT+0200,105.465,105.928,105.43,105.678,603204.9034
10.11.2004 00:00:00.000 GMT+0200,105.673,107.293,105.631,107.147,590793.9024
11.11.2004 00:00:00.000 GMT+0200,107.13,107.137,106.507,106.612,604076.9033
12.11.2004 00:00:00.000 GMT+0200,106.608,106.785,105.316,105.574,606317.3019
15.11.2004 00:00:00.000 GMT+0200,105.604,105.722,105.17,105.281,605182.502
16.11.2004 00:00:00.000 GMT+0200,105.253,105.664,105.034,105.338,601631.8994
17.11.2004 00:00:00.000 GMT+0200,105.331,105.512,103.805,104.048,596330.207
18.11.2004 00:00:00.000 GMT+0200,104.028,104.416,103.66,104.218,605919.2051
19.11.2004 00:00:00.000 GMT+0200,104.207,104.374,102.713,103.106,598165.6066
22.11.2004 00:00:00.000 GMT+0200,103.271,103.402,102.968,103.145,595693.1925
23.11.2004 00:00:00.000 GMT+0200,103.144,103.684,102.882,103.31,596742.0947
24.11.2004 00:00:00.000 GMT+0200,103.305,103.713,102.589,102.779,601179.7988
25.11.2004 00:00:00.000 GMT+0200,102.788,103.028,102.385,102.466,595015.3027
26.11.2004 00:00:00.000 GMT+0200,102.417,103.398,102.175,102.562,589094.7998
29.11.2004 00:00:00.000 GMT+0200,102.767,103.124,102.523,102.85,593749.1084
30.11.2004 00:00:00.000 GMT+0200,102.847,103.353,102.433,103.06,588560.6944
01.12.2004 00:00:00.000 GMT+0200,103.056,103.108,102.519,102.583,587359.6934
02.12.2004 00:00:00.000 GMT+0200,102.579,103.402,101.843,103.223,591235.2091
03.12.2004 00:00:00.000 GMT+0200,103.225,103.594,102.023,102.098,591324.9005
06.12.2004 00:00:00.000 GMT+0200,102.165,103.384,101.894,103.172,599679.9981
07.12.2004 00:00:00.000 GMT+0200,103.156,103.351,102.407,102.976,589288.0098
08.12.2004 00:00:00.000 GMT+0200,102.969,104.975,102.754,103.961,595832.2002
09.12.2004 00:00:00.000 GMT+0200,103.965,104.993,103.852,104.658,596352.499
10.12.2004 00:00:00.000 GMT+0200,104.655,106.187,104.582,105.208,588458.2042
13.12.2004 00:00:00.000 GMT+0200,105.397,105.588,104.535,104.82,596761.3994
14.12.2004 00:00:00.000 GMT+0200,104.829,105.787,104.619,105.539,587337.4923
15.12.2004 00:00:00.000 GMT+0200,105.527,105.72,103.978,104.253,594485.6007
16.12.2004 00:00:00.000 GMT+0200,104.242,104.981,103.463,104.795,597221.705
17.12.2004 00:00:00.000 GMT+0200,104.783,104.8,104.092,104.182,603450.6005
20.12.2004 00:00:00.000 GMT+0200,103.966,104.489,103.881,104.092,594207.3965
21.12.2004 00:00:00.000 GMT+0200,104.098,104.676,103.702,104.358,593875.5029
22.12.2004 00:00:00.000 GMT+0200,104.343,104.497,103.911,104.236,595876.6006
23.12.2004 00:00:00.000 GMT+0200,104.231,104.278,103.427,103.585,601732.5021
24.12.2004 00:00:00.000 GMT+0200,103.586,103.785,103.442,103.705,586741.29
27.12.2004 00:00:00.000 GMT+0200,103.708,104.09,102.707,103.072,587513.0987
28.12.2004 00:00:00.000 GMT+0200,103.061,103.348,102.811,103.056,590951.5049
29.12.2004 00:00:00.000 GMT+0200,103.052,104.274,103.019,103.858,594666.3047
30.12.2004 00:00:00.000 GMT+0200,103.846,104.218,102.864,103.076,597645.9951
31.12.2004 00:00:00.000 GMT+0200,103.069,103.158,101.906,102.612,522034.1953
03.01.2005 00:00:00.000 GMT+0200,102.72,103.457,102.348,102.795,593599.9005
04.01.2005 00:00:00.000 GMT+0200,102.784,104.806,102.426,104.566,592533.293
05.01.2005 00:00:00.000 GMT+0200,104.561,105.009,103.743,104.139,598809.002
06.01.2005 00:00:00.000 GMT+0200,104.125,105.175,103.884,104.996,596984.2988
07.01.2005 00:00:00.000 GMT+0200,104.992,105.125,103.858,104.753,594064.1992
10.01.2005 00:00:00.000 GMT+0200,104.806,104.842,104.075,104.329,600558.4043
11.01.2005 00:00:00.000 GMT+0200,104.325,104.336,103.109,103.326,602271.3994
12.01.2005 00:00:00.000 GMT+0200,103.322,103.545,102.143,102.443,598220.8019
13.01.2005 00:00:00.000 GMT+0200,102.433,102.833,102.23,102.386,592375.296
14.01.2005 00:00:00.000 GMT+0200,102.382,103.178,101.776,102.04,598243.7958
17.01.2005 00:00:00.000 GMT+0200,102.011,102.194,101.692,102.117,593801.6962
18.01.2005 00:00:00.000 GMT+0200,102.105,102.98,102.099,102.26,379059.4019
19.01.2005 00:00:00.000 GMT+0200,102.264,102.967,101.584,102.772,588309.1075
20.01.2005 00:00:00.000 GMT+0200,102.752,103.59,102.482,103.42,601615
21.01.2005 00:00:00.000 GMT+0200,103.402,103.915,102.607,102.715,595663.2051
24.01.2005 00:00:00.000 GMT+0200,102.758,102.993,102.5,102.617,594566.3945
25.01.2005 00:00:00.000 GMT+0200,102.626,104.329,102.499,104.075,600596.8007
26.01.2005 00:00:00.000 GMT+0200,104.065,104.124,102.759,103.067,598391.0997
27.01.2005 00:00:00.000 GMT+0200,103.077,103.535,102.704,102.704,600327.1963
28.01.2005 00:00:00.000 GMT+0200,102.671,103.743,102.373,103.29,597903.3047
31.01.2005 00:00:00.000 GMT+0200,103.581,103.783,103.343,103.68,598952.0039
01.02.2005 00:00:00.000 GMT+0200,103.671,104.085,103.494,103.676,591337.9921
02.02.2005 00:00:00.000 GMT+0200,103.666,104.085,103.35,103.588,601250.7949
03.02.2005 00:00:00.000 GMT+0200,103.574,104.723,103.563,104.46,597751.2998
04.02.2005 00:00:00.000 GMT+0200,104.454,104.633,103.512,104.09,599665.8047
07.02.2005 00:00:00.000 GMT+0200,104.363,105.049,104.046,104.834,590583.4042
08.02.2005 00:00:00.000 GMT+0200,104.85,105.946,104.766,105.824,601994.2031
09.02.2005 00:00:00.000 GMT+0200,105.834,105.966,105.312,105.614,591004.1015
10.02.2005 00:00:00.000 GMT+0200,105.6,106.844,105.357,105.835,595304.9883
11.02.2005 00:00:00.000 GMT+0200,105.82,105.922,105.49,105.712,590624.7041
14.02.2005 00:00:00.000 GMT+0200,105.438,105.578,104.646,105.089,607763.7041
15.02.2005 00:00:00.000 GMT+0200,105.079,105.366,104.277,104.412,599889.2948
16.02.2005 00:00:00.000 GMT+0200,104.401,105.72,104.281,105.422,599854.5079
17.02.2005 00:00:00.000 GMT+0200,105.406,105.785,105.176,105.535,597594.3896
18.02.2005 00:00:00.000 GMT+0200,105.535,105.874,105.174,105.656,589900.0967
21.02.2005 00:00:00.000 GMT+0200,105.705,105.803,105.394,105.568,589335.7041
22.02.2005 00:00:00.000 GMT+0200,105.567,105.601,103.823,104.025,597918.3037
23.02.2005 00:00:00.000 GMT+0200,104.023,105.107,103.926,104.81,591194.7977
24.02.2005 00:00:00.000 GMT+0200,104.808,105.575,104.6,105.385,597010.3016
25.02.2005 00:00:00.000 GMT+0200,105.37,105.581,105.033,105.243,590367.5997
28.02.2005 00:00:00.000 GMT+0200,105.223,105.31,104.098,104.609,595366.9082
01.03.2005 00:00:00.000 GMT+0200,104.595,104.778,104.065,104.381,597218.4013
02.03.2005 00:00:00.000 GMT+0200,104.363,105.152,104.309,104.751,599865.997
03.03.2005 00:00:00.000 GMT+0200,104.736,105.372,104.685,105.277,597964.8018
04.03.2005 00:00:00.000 GMT+0200,105.28,105.538,104.33,104.782,597127.2061
07.03.2005 00:00:00.000 GMT+0200,104.767,105.362,104.52,105.162,599837
08.03.2005 00:00:00.000 GMT+0200,105.16,105.187,104.341,104.669,586411.4033
09.03.2005 00:00:00.000 GMT+0200,104.645,104.755,103.64,103.934,593923.2012
10.03.2005 00:00:00.000 GMT+0200,103.938,104.325,103.7,104.12,598594.5996
11.03.2005 00:00:00.000 GMT+0200,104.125,104.293,103.501,104.001,600453.4991
14.03.2005 00:00:00.000 GMT+0200,103.872,105.191,103.714,104.834,594881.501
15.03.2005 00:00:00.000 GMT+0200,104.83,105.01,104.159,104.551,590219.5938
16.03.2005 00:00:00.000 GMT+0200,104.543,104.686,103.902,104.155,594536.1934
17.03.2005 00:00:00.000 GMT+0200,104.143,104.879,104.053,104.543,597487.1026
18.03.2005 00:00:00.000 GMT+0200,104.521,105.044,104.485,104.748,598334.5039
21.03.2005 00:00:00.000 GMT+0200,104.757,105.486,104.651,105.188,586106.291
22.03.2005 00:00:00.000 GMT+0200,105.181,105.681,104.841,105.607,598071.9054
23.03.2005 00:00:00.000 GMT+0200,105.599,106.169,105.259,105.943,598135.7989
24.03.2005 00:00:00.000 GMT+0200,105.934,106.568,105.883,106.308,605223.8047
25.03.2005 00:00:00.000 GMT+0200,106.326,106.508,106.235,106.39,595352.5987
28.03.2005 01:00:00.000 GMT+0300,106.34,107.359,106.314,107.167,619422.1055
29.03.2005 01:00:00.000 GMT+0300,107.17,107.61,106.941,107.552,612837.9043
30.03.2005 01:00:00.000 GMT+0300,107.562,107.679,107.108,107.562,625874.5059
31.03.2005 01:00:00.000 GMT+0300,107.553,107.59,106.639,107.156,614169.5966
01.04.2005 01:00:00.000 GMT+0300,107.162,107.765,106.772,107.532,622046.8955
04.04.2005 00:00:00.000 GMT+0300,107.594,108.412,107.536,108.295,624127.7999
05.04.2005 00:00:00.000 GMT+0300,108.286,108.877,108.037,108.171,623243.0019
06.04.2005 00:00:00.000 GMT+0300,108.156,108.783,107.851,108.678,623106.1045
07.04.2005 00:00:00.000 GMT+0300,108.671,108.793,108.083,108.641,618174.4932
08.04.2005 00:00:00.000 GMT+0300,108.631,108.858,108.179,108.239,613305.0059
11.04.2005 00:00:00.000 GMT+0300,108.241,108.514,107.616,107.866,615314.3955
12.04.2005 00:00:00.000 GMT+0300,107.859,108.469,107.496,107.762,619705.7998
13.04.2005 00:00:00.000 GMT+0300,107.753,107.835,107.144,107.352,605779.6055
14.04.2005 00:00:00.000 GMT+0300,107.361,108.415,107.252,108.171,601836.0957
15.04.2005 00:00:00.000 GMT+0300,108.17,108.537,107.467,107.811,606236.1982
18.04.2005 00:00:00.000 GMT+0300,107.75,108.048,107.263,107.491,604311.6993
19.04.2005 00:00:00.000 GMT+0300,107.493,107.528,106.711,106.74,601828.8965
20.04.2005 00:00:00.000 GMT+0300,106.738,107.492,106.6,106.88,604773.8974
21.04.2005 00:00:00.000 GMT+0300,106.878,107.431,106.688,106.947,610875.8985
22.04.2005 00:00:00.000 GMT+0300,106.948,106.991,105.75,106.02,604256.0928
25.04.2005 00:00:00.000 GMT+0300,105.882,106.059,105.26,105.696,602181.8965
26.04.2005 00:00:00.000 GMT+0300,105.675,106.152,105.571,106.03,603636.5937
27.04.2005 00:00:00.000 GMT+0300,106.013,106.39,105.673,105.88,606419.4132
28.04.2005 00:00:00.000 GMT+0300,105.863,106.287,105.546,106.143,604794.9892
29.04.2005 00:00:00.000 GMT+0300,106.147,106.148,104.603,104.753,607720.0927
01.05.2005 00:00:00.000 GMT+0300,104.753,104.776,104.753,104.776,0
02.05.2005 00:00:00.000 GMT+0300,104.878,105.427,104.878,105.053,606241.0947
03.05.2005 00:00:00.000 GMT+0300,105.062,105.342,104.866,105.089,611550.7011
04.05.2005 00:00:00.000 GMT+0300,105.1,105.127,104.198,104.565,607182.6104
05.05.2005 00:00:00.000 GMT+0300,104.557,104.684,104.222,104.473,605764.6992
06.05.2005 00:00:00.000 GMT+0300,104.452,105.092,104.413,105.068,612981.3018
09.05.2005 00:00:00.000 GMT+0300,105.04,105.687,105.04,105.641,607168.5029
10.05.2005 00:00:00.000 GMT+0300,105.632,105.961,105.371,105.574,601096.498
11.05.2005 00:00:00.000 GMT+0300,105.553,105.941,104.921,105.749,608251.7979
12.05.2005 00:00:00.000 GMT+0300,105.767,106.907,105.68,106.78,604770.499
13.05.2005 00:00:00.000 GMT+0300,106.787,107.428,106.659,107.323,611727.5986
16.05.2005 00:00:00.000 GMT+0300,107.318,107.782,106.682,106.757,604947.496
17.05.2005 00:00:00.000 GMT+0300,106.754,107.554,106.558,107.54,602926.0029
18.05.2005 00:00:00.000 GMT+0300,107.54,107.781,106.742,107.002,606978.8984
19.05.2005 00:00:00.000 GMT+0300,107,107.687,106.94,107.647,607427.6064
20.05.2005 00:00:00.000 GMT+0300,107.652,108.315,107.302,108.191,599078.709
23.05.2005 00:00:00.000 GMT+0300,108.152,108.295,107.379,107.672,597819.499
24.05.2005 00:00:00.000 GMT+0300,107.673,107.829,107.244,107.672,603513.9961
25.05.2005 00:00:00.000 GMT+0300,107.68,107.893,107.28,107.747,609833.1075
26.05.2005 00:00:00.000 GMT+0300,107.759,108.295,107.613,107.98,612652.8926
27.05.2005 00:00:00.000 GMT+0300,107.993,108.097,107.746,107.966,600544.5967
30.05.2005 00:00:00.000 GMT+0300,107.99,108.181,107.74,108.011,612213.6944
31.05.2005 00:00:00.000 GMT+0300,108.038,108.623,107.701,108.585,607596.5967
01.06.2005 00:00:00.000 GMT+0300,108.602,108.871,108.144,108.799,604702.1026
02.06.2005 00:00:00.000 GMT+0300,108.775,108.808,108.099,108.32,612591.1983
03.06.2005 00:00:00.000 GMT+0300,108.302,108.327,107.471,107.695,600466.9981
06.06.2005 00:00:00.000 GMT+0300,107.695,107.835,106.694,106.926,604628.5029
07.06.2005 00:00:00.000 GMT+0300,106.937,107.06,106.464,106.604,598796.8028
08.06.2005 00:00:00.000 GMT+0300,106.61,107.415,106.5,107.303,588192.9009
09.06.2005 00:00:00.000 GMT+0300,107.322,107.758,107.057,107.428,611139.2978
10.06.2005 00:00:00.000 GMT+0300,107.432,108.716,107.329,108.702,596487.4027
13.06.2005 00:00:00.000 GMT+0300,108.615,109.684,108.416,109.552,608080.9052
14.06.2005 00:00:00.000 GMT+0300,109.563,109.594,109.066,109.502,606861.2002
15.06.2005 00:00:00.000 GMT+0300,109.508,109.722,109.142,109.198,607553.1982
16.06.2005 00:00:00.000 GMT+0300,109.237,109.421,108.674,108.904,610491.6962
17.06.2005 00:00:00.000 GMT+0300,108.942,109.105,108.494,108.607,611712.501
20.06.2005 00:00:00.000 GMT+0300,108.577,109.611,108.329,109.293,608867.293
21.06.2005 00:00:00.000 GMT+0300,109.3,109.516,108.13,108.173,606665.3038
22.06.2005 00:00:00.000 GMT+0300,108.168,109.146,108.137,108.875,611967.4999
23.06.2005 00:00:00.000 GMT+0300,108.863,108.967,108.388,108.915,597536.4962
24.06.2005 00:00:00.000 GMT+0300,108.94,109.415,108.83,109.08,606421.5058
27.06.2005 00:00:00.000 GMT+0300,109.112,109.461,109.067,109.291,605285.7041
28.06.2005 00:00:00.000 GMT+0300,109.285,110.072,109.066,110.057,608738.9023
29.06.2005 00:00:00.000 GMT+0300,110.082,110.66,109.712,110.482,607014.0059
30.06.2005 00:00:00.000 GMT+0300,110.45,111.022,110.021,110.943,605690.4034
01.07.2005 00:00:00.000 GMT+0300,110.97,111.827,110.621,111.807,605594.9073
04.07.2005 00:00:00.000 GMT+0300,111.791,111.917,111.333,111.648,608942.6075
05.07.2005 00:00:00.000 GMT+0300,111.653,112.127,111.461,111.756,606575.8008
06.07.2005 00:00:00.000 GMT+0300,111.752,112.306,111.457,112.202,608688.9082
07.07.2005 00:00:00.000 GMT+0300,112.215,112.349,111.492,112.113,606466.0108
08.07.2005 00:00:00.000 GMT+0300,112.128,112.548,111.804,112.205,602324.2938
11.07.2005 00:00:00.000 GMT+0300,112.264,112.294,111.683,111.848,607634.499
12.07.2005 00:00:00.000 GMT+0300,111.835,111.853,110.751,110.829,606166.7871
13.07.2005 00:00:00.000 GMT+0300,110.832,112.268,110.786,111.907,607237.3066
14.07.2005 00:00:00.000 GMT+0300,111.918,112.41,111.651,112.41,609368.0049
15.07.2005 00:00:00.000 GMT+0300,112.403,112.418,111.762,112.189,605427.711
18.07.2005 00:00:00.000 GMT+0300,112.27,112.394,111.503,112.011,607956.5997
19.07.2005 00:00:00.000 GMT+0300,112.027,113.006,111.841,112.706,611537.9961
20.07.2005 00:00:00.000 GMT+0300,112.711,113.561,112.454,112.947,601292.9922
21.07.2005 00:00:00.000 GMT+0300,112.948,112.948,109.682,110.294,608049.0957
22.07.2005 00:00:00.000 GMT+0300,110.31,111.449,110.183,111.347,603158.8018
25.07.2005 00:00:00.000 GMT+0300,111.347,111.998,111.21,111.508,604162.997
26.07.2005 00:00:00.000 GMT+0300,111.508,112.62,111.376,112.556,603079.6084
27.07.2005 00:00:00.000 GMT+0300,112.572,112.817,111.944,112.5,613511.9942
28.07.2005 00:00:00.000 GMT+0300,112.517,112.871,111.99,112.154,607237.1915
29.07.2005 00:00:00.000 GMT+0300,112.168,112.561,111.838,112.548,615091.5947
01.08.2005 00:00:00.000 GMT+0300,112.557,112.792,111.74,112.276,604240.293
